rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
7,IFFT,float32,1024,1024,1024,4,2,NCCL,2,1118.5891,255.3165,264.8727,258.9995,2.5042,258.5512
6,FFT,float32,1024,1024,1024,4,2,NCCL,2,1750.3635,195.6996,425.5249,222.6474,67.6967,204.0248
6,IFFT,float32,1024,1024,1024,4,2,NCCL,2,1118.5374,254.7433,264.0925,258.5935,2.687,259.7245
3,FFT,float32,1024,1024,1024,4,2,NCCL,2,1730.674,197.6244,420.7639,223.5289,65.8138,205.7512
3,IFFT,float32,1024,1024,1024,4,2,NCCL,2,1113.5591,254.6199,260.4484,257.4883,1.9126,259.5058
1,FFT,float32,1024,1024,1024,4,2,NCCL,2,1765.1195,197.9685,422.2485,223.2421,66.4138,205.0259
1,IFFT,float32,1024,1024,1024,4,2,NCCL,2,1116.3677,254.3108,261.8911,257.4998,2.2777,256.1018
2,FFT,float32,1024,1024,1024,4,2,NCCL,2,1730.9287,196.3688,420.8318,222.4427,66.2092,204.1077
2,IFFT,float32,1024,1024,1024,4,2,NCCL,2,1115.8086,253.5783,263.8999,258.4226,2.8152,257.8047
4,FFT,float32,1024,1024,1024,4,2,NCCL,2,1749.6522,193.8766,425.2576,222.2421,67.7532,203.1161
4,IFFT,float32,1024,1024,1024,4,2,NCCL,2,1117.246,255.938,265.7128,258.865,2.8008,256.719
5,FFT,float64,1024,1024,1024,2,4,NCCL,2,1137.321,384.7011,582.4871,417.34,57.3006,385.3101
5,IFFT,float64,1024,1024,1024,2,4,NCCL,2,726.4962,453.0045,465.3568,458.1456,3.6763,453.0045
4,FFT,float64,1024,1024,1024,2,4,NCCL,2,1137.4943,385.2291,581.1541,418.259,56.6658,385.2291
4,IFFT,float64,1024,1024,1024,2,4,NCCL,2,725.1529,451.9243,463.9693,457.2208,3.6787,453.9897
7,FFT,float64,1024,1024,1024,2,4,NCCL,2,1134.782,383.382,581.5305,408.3626,57.9294,385.8547
7,IFFT,float64,1024,1024,1024,2,4,NCCL,2,726.7018,454.5156,501.0026,467.1749,16.5393,454.5156
6,FFT,float64,1024,1024,1024,2,4,NCCL,2,1134.5302,382.4855,581.7988,408.1121,58.1249,385.438
6,IFFT,float64,1024,1024,1024,2,4,NCCL,2,726.1064,454.1352,500.9921,467.3676,16.8862,454.1685
1,FFT,float64,1024,1024,1024,2,4,NCCL,2,1522.0628,384.9812,579.4368,416.7817,56.4933,385.0893
1,IFFT,float64,1024,1024,1024,2,4,NCCL,2,720.1711,454.0772,464.6752,458.4749,3.1811,454.0772
0,FFT,float64,1024,1024,1024,2,4,NCCL,2,1496.9952,385.1642,578.765,417.6878,55.9885,385.1642
0,IFFT,float64,1024,1024,1024,2,4,NCCL,2,718.8284,452.1726,463.3158,457.5267,3.3903,454.2756
2,FFT,float64,1024,1024,1024,2,4,NCCL,2,1480.2017,382.8733,579.5269,407.8377,57.4569,384.3422
2,IFFT,float64,1024,1024,1024,2,4,NCCL,2,721.4281,454.8783,500.6486,467.4714,16.7245,455.2706
3,FFT,float64,1024,1024,1024,2,4,NCCL,2,1538.8452,382.3499,579.8762,407.6746,57.6308,384.6866
3,IFFT,float64,1024,1024,1024,2,4,NCCL,2,720.6469,455.3898,500.7018,467.7278,16.4808,455.3898
5,FFT,float64,1024,1024,1024,1,8,NCCL,2,1103.8902,356.2982,560.3653,387.592,59.812,359.5208
5,IFFT,float64,1024,1024,1024,1,8,NCCL,2,798.3529,399.298,412.3295,406.1061,4.9057,408.9018
4,FFT,float64,1024,1024,1024,1,8,NCCL,2,1104.7438,356.0833,561.2192,387.7368,59.9556,358.1793
4,IFFT,float64,1024,1024,1024,1,8,NCCL,2,798.0935,399.293,415.7144,406.2673,5.3173,410.7652
1,FFT,float64,1024,1024,1024,1,8,NCCL,2,1095.6544,357.444,551.7024,380.0452,57.2688,358.8652
1,IFFT,float64,1024,1024,1024,1,8,NCCL,2,799.8549,400.1052,471.01,413.7841,19.6191,413.0841
7,FFT,float64,1024,1024,1024,1,8,NCCL,2,1108.3797,355.2016,557.8885,388.0184,59.0927,357.3821
7,IFFT,float64,1024,1024,1024,1,8,NCCL,2,791.9841,399.6947,410.774,405.8141,3.9799,409.3262
6,FFT,float64,1024,1024,1024,1,8,NCCL,2,1107.4694,356.0569,557.3275,388.1083,58.6844,359.8037
6,IFFT,float64,1024,1024,1024,1,8,NCCL,2,792.4013,399.288,410.41,405.7115,3.8965,409.9106
0,FFT,float64,1024,1024,1024,1,8,NCCL,2,1098.7647,356.9477,559.4918,380.8454,59.6005,359.1521
0,IFFT,float64,1024,1024,1024,1,8,NCCL,2,799.8113,399.676,471.3045,412.9591,20.1163,412.741
3,FFT,float64,1024,1024,1024,1,8,NCCL,2,1107.1367,355.3386,551.6711,386.7764,57.5432,357.5081
3,IFFT,float64,1024,1024,1024,1,8,NCCL,2,793.1062,400.8254,412.1854,407.0233,4.085,410.6957
2,FFT,float64,1024,1024,1024,1,8,NCCL,2,1190.1808,356.065,552.4241,386.8609,57.6381,357.8543
2,IFFT,float64,1024,1024,1024,1,8,NCCL,2,792.9649,400.8625,412.6795,406.8862,3.8233,412.6795
7,FFT,float64,1024,1024,1024,8,1,NCCL,2,984.5002,357.6153,545.7273,381.3994,54.8621,366.462
7,IFFT,float64,1024,1024,1024,8,1,NCCL,2,655.3276,399.9055,414.715,404.3271,4.3478,399.9055
4,FFT,float64,1024,1024,1024,8,1,NCCL,2,997.1146,358.1583,548.0278,381.4771,55.5657,366.0864
