rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
15,FFT,float32,2048,2048,2048,16,1,NCCL,2,3306.5859,1279.1381,1399.5958,1295.6805,34.7209,1285.4737
15,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1517.9173,1312.0,1319.9553,1315.4447,2.2987,1315.6267
3,FFT,float32,2048,2048,2048,16,1,NCCL,2,3159.9027,1274.3701,1399.166,1294.4116,35.1375,1274.3701
3,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1525.7521,1312.4309,1327.9817,1316.7882,4.5035,1327.9817
8,FFT,float32,2048,2048,2048,16,1,NCCL,2,3250.3319,1278.7821,1399.2371,1295.0739,34.797,1285.3322
8,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1507.6314,1311.1743,1320.2435,1315.9938,2.5739,1315.1647
4,FFT,float32,2048,2048,2048,16,1,NCCL,2,3192.8878,1277.5599,1398.8792,1295.7878,34.6143,1285.6492
4,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1523.9262,1310.5886,1322.1888,1315.2529,3.2051,1316.3115
9,FFT,float32,2048,2048,2048,16,1,NCCL,2,3281.5711,1278.8789,1392.1329,1294.265,32.7124,1284.9664
9,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1524.2341,1314.4314,1320.0101,1316.7264,1.794,1315.23
6,FFT,float32,2048,2048,2048,16,1,NCCL,2,3161.5602,1278.8702,1398.276,1295.231,34.4911,1281.7697
6,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1525.1427,1312.9646,1320.3241,1315.8866,2.7518,1320.3241
14,FFT,float32,2048,2048,2048,16,1,NCCL,2,3282.8635,1279.1996,1393.0091,1295.1508,32.7057,1286.2178
14,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1524.5157,1312.0191,1321.4981,1315.8331,3.0386,1315.4598
2,FFT,float32,2048,2048,2048,16,1,NCCL,2,3164.8483,1273.9601,1399.1613,1294.2455,35.2074,1273.9601
2,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1525.9524,1312.1488,1328.4641,1316.967,4.6279,1328.4641
13,FFT,float32,2048,2048,2048,16,1,NCCL,2,3332.7676,1280.3082,1396.7776,1295.6233,33.7714,1286.3367
13,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1523.5906,1310.4564,1321.1193,1314.9976,2.7256,1310.4564
5,FFT,float32,2048,2048,2048,16,1,NCCL,2,3380.6057,1278.2996,1399.5154,1296.1395,34.7113,1287.1619
5,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1524.0003,1310.4118,1320.888,1314.9387,2.9025,1315.7128
11,FFT,float32,2048,2048,2048,16,1,NCCL,2,3246.2208,1279.3839,1396.8586,1295.2555,33.9595,1285.2857
11,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1521.0449,1309.6783,1320.0568,1315.2272,3.0841,1309.6783
7,FFT,float32,2048,2048,2048,16,1,NCCL,2,3231.917,1279.2015,1398.1333,1295.318,34.4134,1282.1473
7,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1525.5475,1312.5412,1320.0189,1315.7235,2.6625,1320.0189
10,FFT,float32,2048,2048,2048,16,1,NCCL,2,3258.9893,1280.2036,1395.752,1295.178,33.591,1285.2081
10,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1515.4476,1309.9396,1320.1642,1315.2582,2.845,1309.9396
1,FFT,float32,2048,2048,2048,16,1,NCCL,2,3159.3075,1272.4972,1423.1009,1297.3413,42.2608,1272.4972
1,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1524.9089,1310.7808,1328.1718,1316.2198,4.8466,1328.1718
0,FFT,float64,1024,1024,1024,4,4,NCCL,2,5416.774,323.1156,457.1958,337.8711,39.7842,325.1932
0,IFFT,float64,1024,1024,1024,4,4,NCCL,2,1228.2864,331.3675,334.7401,333.1975,1.0595,333.514
2,FFT,float64,1024,1024,1024,4,4,NCCL,2,5416.663,323.7515,426.3175,335.4444,30.3068,327.2199
2,IFFT,float64,1024,1024,1024,4,4,NCCL,2,1228.7423,331.2404,333.5781,332.4017,0.7511,332.3366
7,FFT,float64,1024,1024,1024,4,4,NCCL,2,5836.0248,324.0159,428.5722,336.0377,30.8596,327.418
7,IFFT,float64,1024,1024,1024,4,4,NCCL,2,843.2916,331.2193,332.9007,332.0982,0.5882,332.4319
8,FFT,float64,1024,1024,1024,4,4,NCCL,2,5870.7043,322.532,425.9296,334.42,30.517,324.613
8,IFFT,float64,1024,1024,1024,4,4,NCCL,2,931.4112,331.7536,335.4101,333.5285,1.1149,333.0498
6,FFT,float64,1024,1024,1024,4,4,NCCL,2,5917.3444,323.3799,424.9754,335.4945,29.8496,327.2743
6,IFFT,float64,1024,1024,1024,4,4,NCCL,2,844.7828,331.2276,333.1586,332.3138,0.6639,332.6171
14,FFT,float64,1024,1024,1024,4,4,NCCL,2,6099.2161,323.9121,428.733,336.1603,30.8863,328.5816
14,IFFT,float64,1024,1024,1024,4,4,NCCL,2,547.6626,330.7753,333.0605,331.9011,0.7007,331.3743
13,FFT,float64,1024,1024,1024,4,4,NCCL,2,6245.2751,322.4549,425.9106,334.3813,30.525,325.3366
13,IFFT,float64,1024,1024,1024,4,4,NCCL,2,547.2665,332.2184,334.983,333.555,0.776,333.0113
1,FFT,float64,1024,1024,1024,4,4,NCCL,2,5530.8697,323.2179,448.9935,336.6768,37.4452,325.213
1,IFFT,float64,1024,1024,1024,4,4,NCCL,2,1228.1477,332.3836,334.9646,333.5476,0.7925,333.648
11,FFT,float64,1024,1024,1024,4,4,NCCL,2,5687.3693,323.9799,425.5077,335.5151,30.0191,327.8578
11,IFFT,float64,1024,1024,1024,4,4,NCCL,2,931.074,331.3417,333.1116,332.1714,0.5901,331.3417
3,FFT,float64,1024,1024,1024,4,4,NCCL,2,5519.8316,323.8996,426.2956,335.6065,30.2532,327.6539
3,IFFT,float64,1024,1024,1024,4,4,NCCL,2,1227.692,330.9732,333.2152,332.1978,0.7703,332.4125
12,FFT,float64,1024,1024,1024,4,4,NCCL,2,6228.4112,322.1609,425.9121,334.2892,30.5578,324.8116
12,IFFT,float64,1024,1024,1024,4,4,NCCL,2,547.9648,332.0661,335.5279,333.6977,1.0251,333.2828
4,FFT,float64,1024,1024,1024,4,4,NCCL,2,5912.5253,322.2191,426.5154,334.5277,30.6778,324.5077
4,IFFT,float64,1024,1024,1024,4,4,NCCL,2,844.3391,331.1246,335.3371,333.4917,1.0738,333.1092
10,FFT,float64,1024,1024,1024,4,4,NCCL,2,5729.3393,323.7427,426.817,335.8606,30.3439,328.1527
10,IFFT,float64,1024,1024,1024,4,4,NCCL,2,931.325,330.4998,333.1177,332.0304,0.7657,331.6161
5,FFT,float64,1024,1024,1024,4,4,NCCL,2,5816.5412,322.4668,427.5682,334.804,30.9348,325.6629
5,IFFT,float64,1024,1024,1024,4,4,NCCL,2,844.5374,331.3971,334.8734,333.3771,0.881,333.7631
15,FFT,float64,1024,1024,1024,4,4,NCCL,2,6069.8909,324.2398,425.1297,335.6392,29.8535,327.9937
15,IFFT,float64,1024,1024,1024,4,4,NCCL,2,547.5245,331.3162,332.8182,332.0218,0.4867,331.5122
9,FFT,float64,1024,1024,1024,4,4,NCCL,2,5709.5395,322.5066,426.9404,334.6175,30.7881,325.8059
9,IFFT,float64,1024,1024,1024,4,4,NCCL,2,930.4431,331.8093,335.2223,333.4186,0.9063,333.0499
