rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
1,FFT,float64,1024,1024,1024,4,1,NCCL,1,903.7463,113.7102,185.5541,122.7858,20.9929,118.9275
1,IFFT,float64,1024,1024,1024,4,1,NCCL,1,237.2372,147.0256,149.6253,148.186,1.1037,149.6253
2,FFT,float64,1024,1024,1024,4,1,NCCL,1,905.8697,113.9544,185.7142,123.1044,20.9491,119.1214
2,IFFT,float64,1024,1024,1024,4,1,NCCL,1,242.4724,146.7258,149.1842,147.63,0.9661,147.0034
3,FFT,float64,1024,1024,1024,4,1,NCCL,1,940.8823,113.8533,186.3116,122.8084,21.2125,116.8096
3,IFFT,float64,1024,1024,1024,4,1,NCCL,1,237.7944,146.6779,149.6437,148.1986,1.2119,149.3443
0,FFT,float64,1024,1024,1024,4,1,MPI,1,3133.3504,152.4996,227.1546,161.7035,21.8457,154.3073
0,IFFT,float64,1024,1024,1024,4,1,MPI,1,287.8817,188.0725,194.766,189.7545,1.9502,188.141
1,FFT,float64,1024,1024,1024,4,1,MPI,1,3136.1425,152.3141,226.9938,162.0464,21.7322,152.3141
1,IFFT,float64,1024,1024,1024,4,1,MPI,1,281.3294,187.941,192.6401,189.6043,1.4965,190.2002
2,FFT,float64,1024,1024,1024,4,1,MPI,1,3128.9703,152.3222,227.54,162.3231,21.8108,156.634
2,IFFT,float64,1024,1024,1024,4,1,MPI,1,283.7208,187.9051,192.5412,189.404,1.5031,190.311
3,FFT,float64,1024,1024,1024,4,1,MPI,1,3095.3936,154.3957,227.4147,162.6311,21.6068,154.3957
3,IFFT,float64,1024,1024,1024,4,1,MPI,1,283.9295,188.0448,190.5926,189.1029,1.0754,190.5926
6,FFT,float32,1024,1024,1024,2,4,NCCL,2,4360.8313,195.2214,275.8114,206.4127,23.2108,197.6599
6,IFFT,float32,1024,1024,1024,2,4,NCCL,2,289.3958,194.8438,200.3737,197.2244,1.8976,195.6406
7,FFT,float32,1024,1024,1024,2,4,NCCL,2,4360.9666,195.0408,275.4201,205.8861,23.3084,195.898
7,IFFT,float32,1024,1024,1024,2,4,NCCL,2,291.2746,196.6248,200.288,197.9272,1.1072,197.6655
5,FFT,float32,1024,1024,1024,2,4,NCCL,2,4360.9953,191.3549,275.6128,202.2888,24.5245,195.2524
5,IFFT,float32,1024,1024,1024,2,4,NCCL,2,291.1408,196.8316,207.1502,201.5549,3.7322,197.6326
4,FFT,float32,1024,1024,1024,2,4,NCCL,2,4359.9658,193.4554,275.1267,203.3546,24.0089,197.1565
4,IFFT,float32,1024,1024,1024,2,4,NCCL,2,289.805,194.8718,205.8261,200.1606,3.7396,194.8718
1,FFT,float32,1024,1024,1024,2,4,NCCL,2,1741.0439,191.542,272.7449,202.0179,23.6548,195.4189
1,IFFT,float32,1024,1024,1024,2,4,NCCL,2,294.7618,197.1801,207.0533,201.5732,3.7071,197.4831
2,FFT,float32,1024,1024,1024,2,4,NCCL,2,1742.0397,195.6357,273.2831,206.1833,22.4529,198.4699
2,IFFT,float32,1024,1024,1024,2,4,NCCL,2,292.3121,194.6513,200.6404,197.214,1.9376,195.2042
3,FFT,float32,1024,1024,1024,2,4,NCCL,2,1742.0066,194.7569,273.0928,205.5289,22.6431,196.1113
3,IFFT,float32,1024,1024,1024,2,4,NCCL,2,294.527,196.8803,200.4998,198.047,1.1161,197.1728
0,FFT,float32,1024,1024,1024,2,4,NCCL,2,1741.0195,193.3086,272.5018,203.0699,23.2271,197.5552
0,IFFT,float32,1024,1024,1024,2,4,NCCL,2,292.975,194.2573,205.8436,200.1723,3.8941,194.2573
3,FFT,float32,1024,1024,1024,2,4,MPI,2,3726.4748,684.0003,844.6346,794.1804,42.3118,784.041
3,IFFT,float32,1024,1024,1024,2,4,MPI,2,421.134,256.9993,285.5031,269.8567,9.6658,268.0574
7,FFT,float32,1024,1024,1024,2,4,MPI,2,3766.9101,678.7823,838.9249,794.8686,43.6836,789.2185
7,IFFT,float32,1024,1024,1024,2,4,MPI,2,438.6482,252.7038,285.0604,269.2582,11.8482,262.7245
5,FFT,float32,1024,1024,1024,2,4,MPI,2,3765.713,527.8994,678.4409,566.9565,40.174,527.8994
5,IFFT,float32,1024,1024,1024,2,4,MPI,2,623.9978,509.3059,538.267,521.8008,9.7887,509.3059
1,FFT,float32,1024,1024,1024,2,4,MPI,2,3725.4411,522.6126,683.4773,566.2546,42.3091,522.6126
1,IFFT,float32,1024,1024,1024,2,4,MPI,2,605.5882,505.3567,543.6927,522.3697,11.2979,514.5912
0,FFT,float32,1024,1024,1024,2,4,MPI,2,3725.4699,515.2498,684.211,548.1952,48.3864,515.2498
0,IFFT,float32,1024,1024,1024,2,4,MPI,2,615.9436,520.1554,560.248,543.6193,13.2471,545.6327
4,FFT,float32,1024,1024,1024,2,4,MPI,2,3765.7035,520.5488,678.2341,548.7766,45.6576,520.5488
4,IFFT,float32,1024,1024,1024,2,4,MPI,2,633.4116,524.6098,563.39,543.0631,13.347,540.255
6,FFT,float32,1024,1024,1024,2,4,MPI,2,3767.1833,443.4369,678.8817,508.1301,61.9044,483.8927
6,IFFT,float32,1024,1024,1024,2,4,MPI,2,690.1393,561.2965,639.0061,586.9697,23.0537,572.2536
2,FFT,float32,1024,1024,1024,2,4,MPI,2,3726.4787,433.9297,683.7889,506.3589,65.0224,475.5392
2,IFFT,float32,1024,1024,1024,2,4,MPI,2,666.8794,565.6398,637.5654,588.5884,23.3465,577.5486
3,FFT,float32,1024,1024,1024,1,8,NCCL,2,1195.2157,175.1989,257.6304,187.4582,23.7844,185.2088
3,IFFT,float32,1024,1024,1024,1,8,NCCL,2,284.2488,178.8238,189.2251,182.0897,3.7269,180.9564
1,FFT,float32,1024,1024,1024,1,8,NCCL,2,1304.4372,175.386,254.5474,187.5923,22.7939,184.8066
1,IFFT,float32,1024,1024,1024,1,8,NCCL,2,284.607,178.3925,188.9301,181.9177,3.4209,181.2559
0,FFT,float32,1024,1024,1024,1,8,NCCL,2,1230.0356,175.2855,254.0393,187.3626,22.673,184.6656
0,IFFT,float32,1024,1024,1024,1,8,NCCL,2,283.3852,178.7582,188.8234,182.1643,3.45,181.4101
2,FFT,float32,1024,1024,1024,1,8,NCCL,2,1195.6179,175.5724,258.4383,187.5951,23.9455,184.8139
2,IFFT,float32,1024,1024,1024,1,8,NCCL,2,283.3768,178.786,188.6456,182.0035,3.3057,182.1839
4,FFT,float32,1024,1024,1024,1,8,NCCL,2,1199.3002,175.6368,262.3007,187.9175,25.0673,184.5481
4,IFFT,float32,1024,1024,1024,1,8,NCCL,2,283.4602,178.5573,189.2775,182.068,3.4554,182.0588
5,FFT,float32,1024,1024,1024,1,8,NCCL,2,1184.1088,176.0732,263.6697,187.7041,25.5031,182.8622
5,IFFT,float32,1024,1024,1024,1,8,NCCL,2,283.2356,178.9995,189.8366,182.3606,3.314,183.5991
7,FFT,float32,1024,1024,1024,1,8,NCCL,2,1232.5498,175.947,262.8492,187.8021,25.1501,183.4472
7,IFFT,float32,1024,1024,1024,1,8,NCCL,2,283.3613,179.2085,189.8702,182.1589,3.3346,182.4119
6,FFT,float32,1024,1024,1024,1,8,NCCL,2,1180.1531,175.9454,262.9697,187.4772,25.3096,182.9195
6,IFFT,float32,1024,1024,1024,1,8,NCCL,2,283.0658,179.2624,189.8451,182.4723,3.25,183.0479
1,FFT,float32,1024,1024,1024,1,8,MPI,2,5698.6664,485.6548,855.5679,668.5968,120.8941,618.3931
1,IFFT,float32,1024,1024,1024,1,8,MPI,2,1110.565,473.0731,843.4327,669.41,104.2581,670.3181
2,FFT,float32,1024,1024,1024,1,8,MPI,2,5767.3803,522.5067,864.1015,668.8508,97.9828,653.7817
2,IFFT,float32,1024,1024,1024,1,8,MPI,2,1076.4101,539.543,888.877,673.8995,122.9699,577.4783
4,FFT,float32,1024,1024,1024,1,8,MPI,2,5840.6183,409.9862,867.0064,650.8593,115.2523,607.9221
4,IFFT,float32,1024,1024,1024,1,8,MPI,2,1062.2586,576.0918,896.9163,690.8907,111.8734,621.2267
5,FFT,float32,1024,1024,1024,1,8,MPI,2,5849.4729,475.104,858.7097,658.9902,132.8065,571.2923
5,IFFT,float32,1024,1024,1024,1,8,MPI,2,632.5436,492.8669,839.2311,683.1,108.6031,665.1972
6,FFT,float32,1024,1024,1024,1,8,MPI,2,5905.5215,532.8577,775.4969,660.3751,67.1558,621.1752
6,IFFT,float32,1024,1024,1024,1,8,MPI,2,1100.7551,575.063,813.1182,683.8053,68.8644,695.31
0,FFT,float32,1024,1024,1024,1,8,MPI,2,5803.7668,528.3371,832.6163,677.9439,99.8147,584.5837
0,IFFT,float32,1024,1024,1024,1,8,MPI,2,1093.2228,512.9485,795.1209,667.4655,89.0939,773.018
3,FFT,float32,1024,1024,1024,1,8,MPI,2,5779.4903,471.8361,889.891,677.53,120.7498,663.2271
3,IFFT,float32,1024,1024,1024,1,8,MPI,2,1031.8264,542.6746,943.3668,670.2416,112.4766,542.6746
7,FFT,float32,1024,1024,1024,1,8,MPI,2,5857.4449,491.9544,865.7696,667.3176,128.3799,663.9358
7,IFFT,float32,1024,1024,1024,1,8,MPI,2,719.4871,553.982,989.5964,681.2296,133.9197,553.982
5,FFT,float32,1024,1024,1024,8,1,NCCL,2,1195.5977,174.6491,260.2581,187.0784,24.5155,178.6556
5,IFFT,float32,1024,1024,1024,8,1,NCCL,2,283.9866,178.5858,186.4177,181.1295,2.0573,180.9854
4,FFT,float32,1024,1024,1024,8,1,NCCL,2,1197.1553,174.8948,261.405,187.428,24.8177,178.4508
4,IFFT,float32,1024,1024,1024,8,1,NCCL,2,283.0459,178.4911,187.0844,180.7704,2.4414,181.3703
6,FFT,float32,1024,1024,1024,8,1,NCCL,2,1147.9873,174.8754,256.7997,186.9204,23.4711,177.5932
6,IFFT,float32,1024,1024,1024,8,1,NCCL,2,282.8444,178.2018,189.2034,181.2565,2.9318,180.9494
7,FFT,float32,1024,1024,1024,8,1,NCCL,2,1148.8521,174.8906,256.6385,186.9062,23.417,177.8911
7,IFFT,float32,1024,1024,1024,8,1,NCCL,2,283.5604,177.9177,189.9934,181.2559,3.2124,180.9953
0,FFT,float32,1024,1024,1024,8,1,NCCL,2,1182.5686,174.6714,255.8592,186.7486,23.2448,176.7221
0,IFFT,float32,1024,1024,1024,8,1,NCCL,2,282.1101,178.4626,188.6705,181.0898,2.9047,182.4734
2,FFT,float32,1024,1024,1024,8,1,NCCL,2,1171.1658,175.6355,255.7168,186.8152,23.1512,177.2985
2,IFFT,float32,1024,1024,1024,8,1,NCCL,2,281.557,178.4136,190.0479,181.1639,3.2124,181.5915
3,FFT,float32,1024,1024,1024,8,1,NCCL,2,1216.368,175.5534,257.8689,187.1628,23.7926,176.804
3,IFFT,float32,1024,1024,1024,8,1,NCCL,2,281.8338,178.4121,187.238,180.7102,2.5133,182.1519
1,FFT,float32,1024,1024,1024,8,1,NCCL,2,1210.1736,175.0134,255.6502,186.5362,23.2881,175.9957
1,IFFT,float32,1024,1024,1024,8,1,NCCL,2,281.5129,178.3552,188.7217,181.3082,3.0144,183.0302
4,FFT,float32,1024,1024,1024,8,1,MPI,2,5554.5352,459.5504,924.8355,621.9562,146.4912,500.9971
4,IFFT,float32,1024,1024,1024,8,1,MPI,2,514.2042,358.9681,865.207,641.5249,155.7123,549.2533
