IFFT-cont,float32,1024,1024,1024,16,1,NCCL,2,264.5480,185.5331,187.4151,186.6863,0.5256,186.8377,5224,536870912,536870912,1073741824
FFT-noncont,float32,1024,1024,1024,16,1,NCCL,2,6512.0539,188.5757,261.8307,196.7439,21.7046,188.9765,5352,268435456,536870912,1073741824
IFFT-noncont,float32,1024,1024,1024,16,1,NCCL,2,268.1776,189.0475,190.6546,190.0581,0.5642,190.6309,5224,536870912,536870912,1073741824
FFT-cont,float32,2048,2048,2048,4,4,NCCL,2,8694.3488,1347.5486,1416.9355,1355.8354,20.3841,1348.7930,5352,2147483648,4294967296,8589934592
IFFT-cont,float32,2048,2048,2048,4,4,NCCL,2,1507.4279,1351.8020,1354.4680,1353.0869,0.8672,1352.6646,5352,4294967296,4294967296,8589934592
FFT-noncont,float32,2048,2048,2048,4,4,NCCL,2,8229.6233,1365.8513,1434.6406,1377.3070,19.2084,1372.0337,5352,2147483648,4294967296,8589934592
IFFT-noncont,float32,2048,2048,2048,4,4,NCCL,2,1570.5051,1367.2100,1370.9169,1369.5206,1.2508,1370.9169,5352,4294967296,4294967296,8589934592
FFT-cont,float32,2048,2048,2048,1,16,NCCL,2,8207.4780,1484.0530,1569.6996,1495.2273,24.8640,1485.8667,5352,2147483648,4294967296,8589934592
IFFT-cont,float32,2048,2048,2048,1,16,NCCL,2,1574.3020,1489.2687,1492.4543,1491.1315,1.0515,1491.9419,5352,4294967296,4294967296,8589934592
FFT-noncont,float32,2048,2048,2048,1,16,NCCL,2,7886.7312,1498.9583,1577.6328,1510.8157,22.3694,1501.7090,5352,2147483648,4294967296,8589934592
IFFT-noncont,float32,2048,2048,2048,1,16,NCCL,2,1593.0643,1507.9431,1514.3438,1511.6316,1.7650,1511.7020,5352,4294967296,4294967296,8589934592
FFT-cont,float32,2048,2048,2048,16,1,NCCL,2,7866.6049,1483.6176,1563.2573,1493.3333,23.3545,1484.9135,5352,2147483648,4294967296,8589934592
IFFT-cont,float32,2048,2048,2048,16,1,NCCL,2,1567.5499,1486.5255,1493.3245,1490.1113,2.4312,1486.5255,5352,4294967296,4294967296,8589934592
FFT-noncont,float32,2048,2048,2048,16,1,NCCL,2,7823.5435,1521.9001,1603.6790,1532.5381,23.7676,1526.6331,5352,2147483648,4294967296,8589934592
IFFT-noncont,float32,2048,2048,2048,16,1,NCCL,2,1605.8987,1527.7837,1532.5923,1530.1127,1.5980,1532.5923,5352,4294967296,4294967296,8589934592
FFT-cont,float64,256,256,256,4,4,NCCL,2,7283.6849,5.5853,76.6288,12.7736,21.2852,5.6821,4840,8388608,16777216,33554432
IFFT-cont,float64,256,256,256,4,4,NCCL,2,237.6130,5.5962,5.7531,5.6646,0.0512,5.6478,5096,16777216,16777216,33554432
FFT-noncont,float64,256,256,256,4,4,NCCL,2,7417.2476,6.0202,73.7717,12.9028,20.2897,6.1944,4840,8388608,16777216,33554432
IFFT-noncont,float64,256,256,256,4,4,NCCL,2,82.2389,5.9672,6.2164,6.0729,0.0666,6.0092,5096,16777216,16777216,33554432
FFT-cont,float64,256,256,256,1,16,NCCL,2,6483.1601,6.2809,77.6310,13.5427,21.3629,6.2809,4840,8388608,16777216,33554432
IFFT-cont,float64,256,256,256,1,16,NCCL,2,83.5313,6.2414,6.5898,6.4126,0.1221,6.5898,5096,16777216,16777216,33554432
FFT-noncont,float64,256,256,256,1,16,NCCL,2,6341.1767,6.1177,76.4206,13.4165,21.0018,6.4786,4840,8388608,16777216,33554432
IFFT-noncont,float64,256,256,256,1,16,NCCL,2,85.1385,6.3041,6.7101,6.4770,0.1153,6.4405,5096,16777216,16777216,33554432
FFT-cont,float64,256,256,256,16,1,NCCL,2,6395.2071,6.2487,77.0896,13.4857,21.2015,6.2487,4840,8388608,16777216,33554432
IFFT-cont,float64,256,256,256,16,1,NCCL,2,84.8719,6.2120,6.6292,6.4340,0.1227,6.6292,5096,16777216,16777216,33554432
FFT-noncont,float64,256,256,256,16,1,NCCL,2,6244.5524,6.4956,75.0292,13.4978,20.5107,6.7206,4840,8388608,16777216,33554432
IFFT-noncont,float64,256,256,256,16,1,NCCL,2,81.4347,6.5892,6.8778,6.7532,0.0876,6.6977,5096,16777216,16777216,33554432
FFT-cont,float64,512,512,512,4,4,NCCL,2,7459.3870,42.4452,108.5314,49.2843,19.7500,42.5521,8040,67108864,134217728,268435456
IFFT-cont,float64,512,512,512,4,4,NCCL,2,123.3266,42.4738,42.8875,42.6936,0.1107,42.7108,5480,134217728,134217728,268435456
FFT-noncont,float64,512,512,512,4,4,NCCL,2,7523.0672,43.2406,113.2322,50.5948,20.8806,43.4351,8040,67108864,134217728,268435456
IFFT-noncont,float64,512,512,512,4,4,NCCL,2,114.9342,43.3471,44.1319,43.6790,0.2504,43.5896,5480,134217728,134217728,268435456
FFT-cont,float64,512,512,512,1,16,NCCL,2,6281.0272,46.8445,119.9904,54.8220,21.7253,47.6066,8040,67108864,134217728,268435456
IFFT-cont,float64,512,512,512,1,16,NCCL,2,130.4146,47.4891,48.5208,48.0690,0.3000,48.5208,5480,134217728,134217728,268435456
FFT-noncont,float64,512,512,512,1,16,NCCL,2,6324.2350,47.4000,120.4952,55.0691,21.8099,47.9291,8040,67108864,134217728,268435456
IFFT-noncont,float64,512,512,512,1,16,NCCL,2,126.6093,47.5038,48.2400,47.8874,0.2222,48.1516,5480,134217728,134217728,268435456
FFT-cont,float64,512,512,512,16,1,NCCL,2,6276.0031,47.2438,119.0246,54.6702,21.4532,47.2472,8040,67108864,134217728,268435456
IFFT-cont,float64,512,512,512,16,1,NCCL,2,132.8478,46.9690,48.2665,47.5995,0.3476,47.8127,5480,134217728,134217728,268435456
FFT-noncont,float64,512,512,512,16,1,NCCL,2,6220.2463,47.3379,115.0305,54.5891,20.1517,47.9128,8040,67108864,134217728,268435456
IFFT-noncont,float64,512,512,512,16,1,NCCL,2,127.8425,47.8045,49.1503,48.4907,0.3778,48.9644,5480,134217728,134217728,268435456
FFT-cont,float64,1024,1024,1024,4,4,NCCL,2,7509.6705,340.1417,402.7675,347.8930,18.3176,343.0492,5608,536870912,1073741824,2147483648
IFFT-cont,float64,1024,1024,1024,4,4,NCCL,2,450.8333,338.6556,339.3063,338.8903,0.1875,338.9837,5480,1073741824,1073741824,2147483648
FFT-noncont,float64,1024,1024,1024,4,4,NCCL,2,7328.1342,337.6690,405.6322,345.2598,20.1293,338.1155,5608,536870912,1073741824,2147483648
IFFT-noncont,float64,1024,1024,1024,4,4,NCCL,2,455.3726,339.1440,340.1215,339.7721,0.2978,339.4949,5480,1073741824,1073741824,2147483648
FFT-cont,float64,1024,1024,1024,1,16,NCCL,2,6688.1840,370.6790,440.2458,378.2489,20.6728,372.5566,5608,536870912,1073741824,2147483648
IFFT-cont,float64,1024,1024,1024,1,16,NCCL,2,452.4426,371.1079,374.1936,372.3717,0.9365,371.1257,5480,1073741824,1073741824,2147483648
FFT-noncont,float64,1024,1024,1024,1,16,NCCL,2,6816.1006,373.6691,449.1331,381.7335,22.4729,373.8861,5608,536870912,1073741824,2147483648
IFFT-noncont,float64,1024,1024,1024,1,16,NCCL,2,453.6706,375.8146,377.2112,376.5764,0.4267,375.8146,5480,1073741824,1073741824,2147483648
FFT-cont,float64,1024,1024,1024,16,1,NCCL,2,6621.4726,369.9401,441.8523,378.3977,21.1718,370.7162,5608,536870912,1073741824,2147483648
IFFT-cont,float64,1024,1024,1024,16,1,NCCL,2,451.4881,371.8875,373.5188,372.6347,0.5012,372.0041,5480,1073741824,1073741824,2147483648
FFT-noncont,float64,1024,1024,1024,16,1,NCCL,2,6664.6933,371.9193,443.8160,380.6986,21.0678,374.2113,5608,536870912,1073741824,2147483648
IFFT-noncont,float64,1024,1024,1024,16,1,NCCL,2,456.9214,374.5952,377.7803,376.1374,0.8697,376.8156,5480,1073741824,1073741824,2147483648
FFT-cont,float64,2048,2048,2048,4,4,NCCL,2,10083.6459,2695.9744,2758.1163,2705.0338,17.8428,2700.7854,5608,4294967296,8589934592,17179869184
IFFT-cont,float64,2048,2048,2048,4,4,NCCL,2,2890.8767,2703.2487,2707.8936,2705.4400,1.8500,2706.2988,5480,8589934592,8589934592,17179869184
FFT-noncont,float64,2048,2048,2048,4,4,NCCL,2,9019.9244,2725.5090,2791.8467,2737.2428,18.5529,2727.5589,5608,4294967296,8589934592,17179869184
IFFT-noncont,float64,2048,2048,2048,4,4,NCCL,2,2787.6645,2713.5462,2718.1650,2716.4600,1.1589,2715.9738,5480,8589934592,8589934592,17179869184
FFT-cont,float64,2048,2048,2048,1,16,NCCL,2,9264.0808,2966.6682,3062.6398,2981.4250,27.2352,2968.7184,5608,4294967296,8589934592,17179869184
IFFT-cont,float64,2048,2048,2048,1,16,NCCL,2,3062.9480,2978.6808,2992.1319,2985.1327,3.6398,2983.1239,5480,8589934592,8589934592,17179869184
FFT-noncont,float64,2048,2048,2048,1,16,NCCL,2,9306.7468,2994.5163,3080.2570,3005.9009,24.9009,2994.5163,5608,4294967296,8589934592,17179869184
IFFT-noncont,float64,2048,2048,2048,1,16,NCCL,2,3092.6021,3009.1539,3017.6105,3014.5109,2.4425,3016.1271,5480,8589934592,8589934592,17179869184
FFT-cont,float64,2048,2048,2048,16,1,NCCL,2,9283.7336,2970.7381,3056.2203,2982.0336,24.8005,2975.8085,5608,4294967296,8589934592,17179869184
IFFT-cont,float64,2048,2048,2048,16,1,NCCL,2,3056.0165,2982.5986,2991.7785,2987.0362,2.4956,2988.1415,5480,8589934592,8589934592,17179869184
FFT-noncont,float64,2048,2048,2048,16,1,NCCL,2,9324.0429,2999.0645,3096.7297,3010.4368,28.8038,3001.1190,5608,4294967296,8589934592,17179869184
IFFT-noncont,float64,2048,2048,2048,16,1,NCCL,2,3086.0409,3008.2165,3019.3981,3013.3595,3.4802,3010.9897,5480,8589934592,8589934592,17179869184
