rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
6,FFT,float32,1024,1024,1024,4,2,MPI,1,9426.965,20.714,80.0611,26.8865,17.7266,20.7912
6,IFFT,float32,1024,1024,1024,4,2,MPI,1,85.9877,21.4428,23.0093,22.1244,0.5014,21.9537
7,FFT,float32,1024,1024,1024,4,2,MPI,1,9480.476,20.7127,79.7427,26.8839,17.6223,21.0061
7,IFFT,float32,1024,1024,1024,4,2,MPI,1,86.1354,21.491,22.882,22.1145,0.4246,21.9803
0,FFT,float32,1024,1024,1024,4,2,MPI,1,9395.0145,20.7062,80.5724,27.0198,17.8536,20.729
0,IFFT,float32,1024,1024,1024,4,2,MPI,1,95.9796,21.0024,23.0623,22.049,0.5978,21.9962
4,FFT,float32,1024,1024,1024,4,2,MPI,1,9483.3204,20.6377,80.2084,26.7818,17.8096,20.7631
4,IFFT,float32,1024,1024,1024,4,2,MPI,1,87.007,21.5922,23.4429,22.3051,0.6065,21.9539
3,FFT,float32,1024,1024,1024,4,2,MPI,1,9116.8093,20.6947,81.401,27.083,18.11,20.9461
3,IFFT,float32,1024,1024,1024,4,2,MPI,1,444.0477,21.5385,22.8602,22.0632,0.4094,21.9896
1,FFT,float32,1024,1024,1024,4,2,MPI,1,9412.7517,20.7017,82.2616,27.2579,18.3382,20.8983
1,IFFT,float32,1024,1024,1024,4,2,MPI,1,95.9473,20.983,22.8638,21.9768,0.5286,21.9781
5,FFT,float32,1024,1024,1024,4,2,MPI,1,9511.3906,20.6563,80.3083,26.8551,17.8192,20.942
5,IFFT,float32,1024,1024,1024,4,2,MPI,1,87.0022,21.5596,23.288,22.242,0.5482,21.979
6,FFT,float32,2048,2048,2048,2,4,NCCL,1,8468.5156,167.5587,245.8358,175.8888,23.3213,167.5587
6,IFFT,float32,2048,2048,2048,2,4,NCCL,1,262.9332,179.0673,182.9711,179.8813,1.0812,180.209
4,FFT,float32,2048,2048,2048,2,4,NCCL,1,8513.0497,167.0181,245.0654,176.3187,22.9296,169.8473
4,IFFT,float32,2048,2048,2048,2,4,NCCL,1,261.9958,177.3799,186.2911,179.3592,2.3638,177.3799
2,FFT,float32,2048,2048,2048,2,4,NCCL,1,8425.6477,167.5019,246.843,175.8646,23.6616,167.5019
2,IFFT,float32,2048,2048,2048,2,4,NCCL,1,265.2669,179.0412,183.4187,179.9295,1.2018,179.7086
5,FFT,float32,2048,2048,2048,2,4,NCCL,1,8514.6848,167.7237,246.7719,175.9303,23.6146,167.7237
5,IFFT,float32,2048,2048,2048,2,4,NCCL,1,258.2026,179.0805,185.0567,180.0145,1.6937,179.5476
1,FFT,float32,2048,2048,2048,2,4,NCCL,1,8395.7806,167.4865,249.2991,176.0082,24.4316,167.4865
1,IFFT,float32,2048,2048,2048,2,4,NCCL,1,263.2054,179.0203,181.9359,179.7771,0.7743,179.6361
0,FFT,float32,2048,2048,2048,2,4,NCCL,1,8406.7758,166.3661,246.6482,176.3466,23.4488,169.2842
0,IFFT,float32,2048,2048,2048,2,4,NCCL,1,263.192,178.0493,184.5419,179.2468,1.7958,178.0493
7,FFT,float32,2048,2048,2048,2,4,NCCL,1,8401.8813,167.2918,244.0114,176.2583,22.594,169.7216
7,IFFT,float32,2048,2048,2048,2,4,NCCL,1,263.3491,177.3635,185.9051,179.2999,2.2488,177.3635
3,FFT,float32,2048,2048,2048,2,4,NCCL,1,8399.3151,166.7648,245.2892,176.259,23.0199,169.0102
3,IFFT,float32,2048,2048,2048,2,4,NCCL,1,263.6392,178.118,186.0405,179.3648,2.2365,178.118
1,FFT,float32,2048,2048,2048,1,8,NCCL,1,9889.5688,114.4172,187.8638,122.2323,21.8784,114.8177
