rank,FFT_type,precision,x,y,z,px,py,backend,nodes,time
6,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0009496212005615
3,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0010859966278076
1,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0008695125579833
0,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0011005401611328
14,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0012502670288085
7,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0012412071228027
11,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0010328292846679
0,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0010700225830078
12,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0011267662048339
1,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0011303424835205
9,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0009698867797851
5,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0012037754058837
15,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0012469291687011
3,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0011384487152099
8,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0009713172912597
6,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0011694431304931
2,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0011525154113769
13,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0009295940399169
4,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0012845993041992
10,FFT,float32,64,64,64,2,8,MPI4JAX,2,0.0009686946868896
1,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0009710788726806
8,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0011332035064697
3,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0016803741455078
9,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0008680820465087
6,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0012998580932617
12,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0010304450988769
0,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0013697147369384
13,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0009469985961914
5,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0010466575622558
11,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0016522407531738
2,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0008935928344726
7,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0010032653808593
4,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0010838508605957
14,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0010871887207031
10,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0009374618530273
15,IFFT,float32,64,64,64,2,8,MPI4JAX,2,0.0008242130279541
3,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0009527206420898
8,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0013935565948486
6,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0008554458618164
